City_State,City,State, Postal, Latitude, Longitude, Number of POI
Calexico_CA,Calexico,CA,92231,32.671682,-115.496751,33
Calipatria_CA,Calipatria,CA,92233,33.124851,-115.52444,3
Cathedral City_CA,Cathedral City,CA,92234,33.825009,-116.489881,9
Coachella_CA,Coachella,CA,92236,33.67433,-116.176123,28
Fontana_CA,Fontana,CA,92236,34.155816,-117.48498,1
Desert Center_CA,Desert Center,CA,92239,33.850036,-115.473811,1
Desert Hot Springs_CA,Desert Hot Springs,CA,92240,33.938725,-116.485818,9
El Centro_CA,El Centro,CA,92243,32.791497,-115.558921,53
Heber_CA,Heber,CA,92249,32.72534,-115.529247,1
Holtville_CA,Holtville,CA,92250,32.814274,-115.37321,5
Imperial_CA,Imperial,CA,92251,32.845683,-115.576556,5
Joshua Tree_CA,Joshua Tree,CA,92252,34.143667,-116.308564,2
La Quinta_CA,La Quinta,CA,92253,33.713795,-116.280931,8
Mecca_CA,Mecca,CA,92254,33.57468,-116.0759,2
Morongo Valley_CA,Morongo Valley,CA,92256,34.053307,-116.584344,1
Niland_CA,Niland,CA,92257,33.23747,-115.517354,1
Palm Desert_CA,Palm Desert,CA,92260,33.73444,-116.373073,5
Palm Springs_CA,Palm Springs,CA,92262,33.844263,-116.535803,22
Palm Springs_CA,Palm Springs,CA,92264,33.807933,-116.5379,7
Parker Dam_CA,Parker Dam,CA,92267,34.287884,-114.145543,1
Rancho Mirage_CA,Rancho Mirage,CA,92270,33.7417,-116.420887,11
Seeley_CA,Seeley,CA,92273,32.795733,-115.691169,1
Thermal_CA,Thermal,CA,92274,33.643732,-116.199971,10
Salton City_CA,Salton City,CA,92275,33.301647,-115.956698,2
Thousand Palms_CA,Thousand Palms,CA,92276,33.820951,-116.397813,2
Twentynine Palms_CA,Twentynine Palms,CA,92277,34.129247,-116.076513,18
Yucca Valley_CA,Yucca Valley,CA,92277,34.191234,-116.387777,1
29 Palms_CA,29 Palms,CA,92277,34.137275,-116.047423,3
Westmorland_CA,Westmorland,CA,92281,33.035239,-115.618029,3
Winterhaven_CA,Winterhaven,CA,92283,32.752148,-114.598402,5
Yucca Valley_CA,Yucca Valley,CA,92284,34.127397,-116.3713,11
Landers_CA,Landers,CA,92285,34.266442,-116.431736,1
Adelanto_CA,Adelanto,CA,92301,34.510255,-117.417663,9
Apple Valley_CA,Apple Valley,CA,92307,34.552395,-117.151897,9
Apple Valley_CA,Apple Valley,CA,92308,34.498773,-117.251372,8
Baker_CA,Baker,CA,92309,35.275593,-116.07612,4
Ft Irwin_CA,Ft Irwin,CA,92310,35.26574,-116.697243,3
Barstow_CA,Barstow,CA,92311,34.89374,-117.0279,18
Lenwood_CA,Lenwood,CA,92311,34.87569,-117.1074,2
Grand Terrace_CA,Grand Terrace,CA,92313,34.034831,-117.322524,4
Big Bear City_CA,Big Bear City,CA,92314,34.255976,-116.825662,3
Big Bear Lake_CA,Big Bear Lake,CA,92315,34.24337,-116.9018,3
Bloomington_CA,Bloomington,CA,92316,34.057974,-117.414938,23
Colton_CA,Colton,CA,92324,34.069738,-117.334795,26
Crestline_CA,Crestline,CA,92325,34.24361,-117.26282,2
Yermo_CA,Yermo,CA,92327,34.860763,-116.890285,1
Daggett_CA,Daggett,CA,92327,34.86075,-116.890299,2
Death Valley_CA,Death Valley,CA,92328,36.504558,-116.869781,1
Phelan_CA,Phelan,CA,92329,34.417829,-117.5776,4
Fontana_CA,Fontana,CA,92335,34.076448,-117.443571,35
Fontana_CA,Fontana,CA,92336,34.112774,-117.494881,27
Fontana_CA,Fontana,CA,92337,34.041568,-117.465854,11
Forest Falls_CA,Forest Falls,CA,92339,34.087869,-116.918864,1
Tecopa_CA,Tecopa,CA,92339,35.848816,-116.216935,1
Helendale_CA,Helendale,CA,92342,34.747478,-117.336325,3
Hesperia_CA,Hesperia,CA,92344,34.412829,-117.382698,1
Oak Hills_CA,Oak Hills,CA,92344,34.388994,-117.385669,1
Hesperia_CA,Hesperia,CA,92345,34.433301,-117.35406,29
Highland_CA,Highland,CA,92346,34.117931,-117.155444,15
Hinkley_CA,Hinkley,CA,92347,34.933423,-117.18903,1
Lake Arrowhead_CA,Lake Arrowhead,CA,92352,34.273418,-117.180029,3
Running Springs_CA,Running Springs,CA,92352,34.201514,-117.093067,1
Lake Arrowhead_CA,Lake Arrowhead,CA,92352,34.231834,-117.20756,1
Loma Linda_CA,Loma Linda,CA,92354,34.042158,-117.229352,1
Lucerne Valley_CA,Lucerne Valley,CA,92356,34.407919,-116.911031,6
Mentone_CA,Mentone,CA,92359,34.070969,-117.12052,1
Needles_CA,Needles,CA,92363,34.834857,-114.604427,10
Newberry Springs_CA,Newberry Springs,CA,92365,34.864521,-116.662621,1
Oro Grande_CA,Oro Grande,CA,92368,34.599522,-117.335134,2
Phelan_CA,Phelan,CA,92371,34.417601,-117.573135,5
Pinon Hills_CA,Pinon Hills,CA,92372,34.450705,-117.643968,1
Redlands_CA,Redlands,CA,92373,34.042232,-117.18725,12
Redlands_CA,Redlands,CA,92374,34.068291,-117.205738,16
Rialto_CA,Rialto,CA,92376,34.11032,-117.357247,31
Rialto_CA,Rialto,CA,92377,34.165765,-117.423146,6
Shoshone_CA,Shoshone,CA,92384,35.979067,-116.272658,3
Twin Peaks_CA,Twin Peaks,CA,92391,34.252345,-117.236914,1
Victorville_CA,Victorville,CA,92392,34.462071,-117.385857,14
Victorville_CA,Victorville,CA,92393,34.495676,-117.40266,1
Victorville_CA,Victorville,CA,92394,34.537497,-117.372963,10
Victorville_CA,Victorville,CA,92395,34.537695,-117.372138,25
Wrightwood_CA,Wrightwood,CA,92397,34.361092,-117.635796,1
Yermo_CA,Yermo,CA,92398,34.897294,-116.888564,2
Yucaipa_CA,Yucaipa,CA,92399,34.052807,-117.044283,14
Calimesa_CA,Calimesa,CA,92399,33.998289,-117.070291,1
Yucaipa_CA,Yucaipa,CA,92399,34.010322,-117.022328,2
San Bernardino_CA,San Bernardino,CA,92401,34.103394,-117.296465,6
San Bernardino_CA,San Bernardino,CA,92404,34.139714,-117.238362,20
San Bernardino_CA,San Bernardino,CA,92405,34.160998,-117.286854,12
San Bernardino_CA,San Bernardino,CA,92407,34.204978,-117.366945,16
San Bernardino_CA,San Bernardino,CA,92408,34.072435,-117.251147,10
San Bernardino_CA,San Bernardino,CA,92410,34.110538,-117.293758,61
San Bernardino_CA,San Bernardino,CA,92411,34.117204,-117.313372,15
San Bernardino_CA,San Bernardino,CA,92415,34.12738,-117.269697,1
Riverside_CA,Riverside,CA,92501,33.989827,-117.379121,13
Riverside_CA,Riverside,CA,92502,33.978924,-117.380453,5
Riverside_CA,Riverside,CA,92503,33.891367,-117.489045,24
Riverside_CA,Riverside,CA,92504,33.944432,-117.434755,9
Riverside_CA,Riverside,CA,92505,33.913108,-117.478114,14
Riverside_CA,Riverside,CA,92506,33.94373,-117.379425,16
Riverside_CA,Riverside,CA,92507,33.96524,-117.351796,9
Riverside_CA,Riverside,CA,92508,33.8897,-117.309672,6
Jurupa Valley_CA,Jurupa Valley,CA,92509,34.016492,-117.429101,22
Lake Elsinore_CA,Lake Elsinore,CA,92530,33.678591,-117.341536,21
Lake Elsinore_CA,Lake Elsinore,CA,92532,33.685859,-117.288681,5
Aguanga_CA,Aguanga,CA,92536,33.4801,-116.9116,1
Anza_CA,Anza,CA,92539,33.57071,-116.660637,2
Hemet_CA,Hemet,CA,92543,33.744381,-116.960272,12
Hemet_CA,Hemet,CA,92544,33.75381,-116.914963,7
Hemet_CA,Hemet,CA,92545,33.719841,-117.008816,8
Idyllwild_CA,Idyllwild,CA,92549,33.738142,-116.720389,1
Moreno Valley_CA,Moreno Valley,CA,92551,33.902152,-117.223266,9
Moreno Valley_CA,Moreno Valley,CA,92553,33.9186,-117.2265,29
Moreno Valley_CA,Moreno Valley,CA,92555,33.925048,-117.197079,7
Moreno Valley_CA,Moreno Valley,CA,92557,33.951786,-117.295654,11
Murrietta_CA,Murrietta,CA,92562,33.559473,-117.232285,3
Murrieta_CA,Murrieta,CA,92562,33.556867,-117.212911,7
Murrieta_CA,Murrieta,CA,92563,33.563452,-117.110627,13
Nuevo_CA,Nuevo,CA,92567,33.810535,-117.108925,5
Perris_CA,Perris,CA,92570,33.771081,-117.274613,16
Perris_CA,Perris,CA,92571,33.791231,-117.220837,15
San Jacinto_CA,San Jacinto,CA,92581,33.77116,-116.90727,1
San Jacinto_CA,San Jacinto,CA,92582,33.796151,-116.973894,4
San Jacinto_CA,San Jacinto,CA,92583,33.784627,-116.965853,11
Menifee_CA,Menifee,CA,92584,33.682672,-117.154975,9
Romoland_CA,Romoland,CA,92585,33.741476,-117.137709,5
Sun City_CA,Sun City,CA,92586,33.698801,-117.215245,1
Menifee_CA,Menifee,CA,92586,33.71903,-117.18129,1
Quail Valley_CA,Quail Valley,CA,92587,33.698581,-117.244406,1
Temecula_CA,Temecula,CA,92590,33.498928,-117.160558,2
Temecula_CA,Temecula,CA,92591,33.538361,-117.14752,11
Temecula_CA,Temecula,CA,92592,33.48175,-117.077222,18
Wildomar_CA,Wildomar,CA,92595,33.606169,-117.256165,8
Winchester_CA,Winchester,CA,92596,33.604677,-117.086103,5
Irvine_CA,Irvine,CA,92602,33.735545,-117.775964,4
Irvine_CA,Irvine,CA,92603,33.633665,-117.813064,4
Irvine_CA,Irvine,CA,92604,33.693686,-117.791642,13
Irvine_CA,Irvine,CA,92606,33.705953,-117.792549,11
Irvine_CA,Irvine,CA,92612,33.663385,-117.806778,9
Irvine_CA,Irvine,CA,92614,33.668625,-117.809815,11
Irvine_CA,Irvine,CA,92618,33.665076,-117.783728,5
Irvine_CA,Irvine,CA,92620,33.707569,-117.739884,11
Capistrano Beach_CA,Capistrano Beach,CA,92624,33.46068,-117.6676,1
Corona Del Mar_CA,Corona Del Mar,CA,92625,33.610349,-117.860907,6
Costa Mesa_CA,Costa Mesa,CA,92626,33.671123,-117.900858,13
Costa Mesa_CA,Costa Mesa,CA,92627,33.651424,-117.941384,20
Costa Mesa_CA,Costa Mesa,CA,92628,33.674038,-117.880501,3
Dana Point_CA,Dana Point,CA,92629,33.477888,-117.700415,4
Aliso Viejo_CA,Aliso Viejo,CA,92629,33.553228,-117.720848,1
Lake Forest_CA,Lake Forest,CA,92630,33.645026,-117.671329,9
Huntington Beach_CA,Huntington Beach,CA,92646,33.677254,-117.975676,10
Huntington Beach_CA,Huntington Beach,CA,92647,33.714407,-118.001115,18
Huntington Beach_CA,Huntington Beach,CA,92648,33.66984,-118.00488,7
Huntington Beach_CA,Huntington Beach,CA,92649,33.731806,-118.026339,4
Laguna Beach_CA,Laguna Beach,CA,92651,33.564139,-117.824137,7
Laguna Hills_CA,Laguna Hills,CA,92653,33.593163,-117.703638,11
Midway City_CA,Midway City,CA,92655,33.735172,-117.981959,8
Aliso Viejo_CA,Aliso Viejo,CA,92656,33.560785,-117.719134,9
Newport Beach_CA,Newport Beach,CA,92657,33.606254,-117.825931,1
Newport Beach_CA,Newport Beach,CA,92660,33.659804,-117.866934,6
Newport Beach_CA,Newport Beach,CA,92661,33.606179,-117.918579,1
Newport Beach_CA,Newport Beach,CA,92663,33.619521,-117.916569,3
Garden Grove_CA,Garden Grove,CA,92668,0,0,1
San Clemente_CA,San Clemente,CA,92672,33.400987,-117.599267,8
San Clemente_CA,San Clemente,CA,92673,33.44079,-117.615168,6
San Juan Capistrano_CA,San Juan Capistrano,CA,92675,33.505257,-117.663284,10
Laguna Niguel_CA,Laguna Niguel,CA,92677,33.535984,-117.696443,15
Trabuco Canyon_CA,Trabuco Canyon,CA,92678,33.658785,-117.590305,1
Coto De Caza_CA,Coto De Caza,CA,92679,33.580427,-117.591687,1
Trabuco Canyon_CA,Trabuco Canyon,CA,92679,33.678969,-117.632035,2
Westminster_CA,Westminster,CA,92683,33.740631,-117.949732,19
Rancho Santa Margarita_CA,Rancho Santa Margarita,CA,92688,33.623358,-117.615303,8
Los Flores_CA,Los Flores,CA,92688,33.586413,-117.628595,1
Las Flores_CA,Las Flores,CA,92688,33.581934,-117.612538,1
Mission Viejo_CA,Mission Viejo,CA,92691,33.629058,-117.658208,18
Foothill Ranch_CA,Foothill Ranch,CA,92691,33.682212,-117.661503,1
Mission Viejo_CA,Mission Viejo,CA,92692,33.542765,-117.671217,7
Ladera Ranch_CA,Ladera Ranch,CA,92694,33.561738,-117.634678,4
Santa Ana_CA,Santa Ana,CA,92701,33.745099,-117.871594,24
Santa Ana_CA,Santa Ana,CA,92703,33.751586,-117.925396,28
Santa Ana_CA,Santa Ana,CA,92704,33.737301,-117.930839,20
Santa Ana_CA,Santa Ana,CA,92705,33.77415,-117.850175,13
Santa Ana_CA,Santa Ana,CA,92706,33.767371,-117.868255,12
Santa Ana_CA,Santa Ana,CA,92707,33.718417,-117.867246,11
Fountain Valley_CA,Fountain Valley,CA,92708,33.696658,-117.976022,18
Tustin_CA,Tustin,CA,92780,33.750843,-117.804566,18
Tustin_CA,Tustin,CA,92782,33.733834,-117.787228,4
Anaheim_CA,Anaheim,CA,92801,33.83658,-117.950759,12
Anaheim_CA,Anaheim,CA,92802,33.829435,-117.938076,6
Anaheim_CA,Anaheim,CA,92804,33.822987,-117.95131,29
Anaheim_CA,Anaheim,CA,92805,33.850174,-117.896876,19
Anaheim_CA,Anaheim,CA,92806,33.822738,-117.881633,10
Anaheim_CA,Anaheim,CA,92807,33.829961,-117.760796,10
Anaheim_CA,Anaheim,CA,92808,33.856836,-117.767199,3
Brea_CA,Brea,CA,92821,33.912756,-117.910576,9
Fullerton_CA,Fullerton,CA,92831,33.882252,-117.897622,15
Fullerton_CA,Fullerton,CA,92832,33.878501,-117.939434,10
Fullerton_CA,Fullerton,CA,92833,33.878329,-117.951893,9
Fullerton_CA,Fullerton,CA,92835,33.909267,-117.925106,8
Garden Grove_CA,Garden Grove,CA,92840,33.786146,-117.921476,18
Garden Grove_CA,Garden Grove,CA,92841,33.783838,-117.961181,12
Garden Grove_CA,Garden Grove,CA,92843,33.77114,-117.928622,20
Garden Grove_CA,Garden Grove,CA,92844,33.761054,-117.964835,9
Garden Grove_CA,Garden Grove,CA,92845,33.780592,-118.020903,6
Norco_CA,Norco,CA,92860,33.911955,-117.546898,13
Villa Park_CA,Villa Park,CA,92861,33.820182,-117.818316,4
Orange_CA,Orange,CA,92865,33.830479,-117.857819,3
Orange_CA,Orange,CA,92866,33.794185,-117.843317,16
Orange_CA,Orange,CA,92867,33.805595,-117.841615,5
Orange_CA,Orange,CA,92868,33.790317,-117.868031,6
Orange_CA,Orange,CA,92869,33.790453,-117.81136,11
Placentia_CA,Placentia,CA,92870,33.895581,-117.860538,25
Corona_CA,Corona,CA,92879,33.853399,-117.568474,12
Corona_CA,Corona,CA,92880,33.903318,-117.577233,7
Eastvale_CA,Eastvale,CA,92880,33.962554,-117.584511,1
Corona_CA,Corona,CA,92881,33.857905,-117.545896,7
Corona_CA,Corona,CA,92882,33.872037,-117.586545,27
Corona_CA,Corona,CA,92883,33.724836,-117.424928,4
Yorba Linda_CA,Yorba Linda,CA,92886,33.887043,-117.791227,10
Yorba Linda_CA,Yorba Linda,CA,92887,33.885116,-117.759927,2
Ventura_CA,Ventura,CA,93001,34.278545,-119.267585,12
Ventura_CA,Ventura,CA,93003,34.25234,-119.2249,24
Ventura_CA,Ventura,CA,93004,34.28071,-119.189297,8
Saticoy_CA,Saticoy,CA,93004,34.284828,-119.159045,1
Camarillo_CA,Camarillo,CA,93010,34.245003,-119.104794,20
Camarillo_CA,Camarillo,CA,93012,34.216657,-119.009609,8
Carpinteria_CA,Carpinteria,CA,93013,34.400798,-119.526613,10
Fillmore_CA,Fillmore,CA,93015,34.403009,-118.914796,4
Fillmore_CA,Fillmore,CA,93016,34.403969,-118.915997,3
Moorpark_CA,Moorpark,CA,93021,34.270655,-118.865181,13
Oak View_CA,Oak View,CA,93022,34.390466,-119.304839,1
Ojai_CA,Ojai,CA,93023,34.448413,-119.242407,12
Ventura_CA,Ventura,CA,93023,34.278566,-119.226191,1
Oxnard_CA,Oxnard,CA,93030,34.214384,-119.201113,20
Oxnard_CA,Oxnard,CA,93033,34.163605,-119.171616,27
Oxnard_CA,Oxnard,CA,93035,34.173687,-119.232745,3
Oxnard_CA,Oxnard,CA,93036,34.22124,-119.208513,13
Piru_CA,Piru,CA,93040,34.416031,-118.798491,1
Port Hueneme_CA,Port Hueneme,CA,93041,34.153546,-119.190683,9
Santa Paula_CA,Santa Paula,CA,93060,34.327489,-119.104482,13
Simi Valley_CA,Simi Valley,CA,93063,34.27579,-118.7884,11
Simi Valley_CA,Simi Valley,CA,93065,34.27641,-118.7886,32
Somis_CA,Somis,CA,93066,34.262569,-119.09521,2
Summerland_CA,Summerland,CA,93067,34.421501,-119.595658,1
Santa Barbara_CA,Santa Barbara,CA,93101,34.417107,-119.721527,18
Santa Barbara_CA,Santa Barbara,CA,93103,34.429653,-119.672845,6
Santa Barbara_CA,Santa Barbara,CA,93105,34.432621,-119.733694,4
Santa Barbara_CA,Santa Barbara,CA,93108,34.441188,-119.659773,2
Santa Barbara_CA,Santa Barbara,CA,93109,34.404675,-119.729329,5
Santa Barbara_CA,Santa Barbara,CA,93110,34.452055,-119.75633,10
Santa Barbara_CA,Santa Barbara,CA,93111,34.450226,-119.801025,4
Goleta_CA,Goleta,CA,93117,34.449018,-119.83571,15
Gaviota_CA,Gaviota,CA,93117,34.508188,-120.229649,1
Tulelake_CA,Tulelake,CA,93134,41.955181,-121.478536,1
Santa Barbara_CA,Santa Barbara,CA,93160,34.451408,-119.769508,1
Alpaugh_CA,Alpaugh,CA,93201,35.88568,-119.485239,4
Armona_CA,Armona,CA,93202,36.312117,-119.709805,2
Arvin_CA,Arvin,CA,93203,35.204502,-118.827489,23
Avenal_CA,Avenal,CA,93204,36.004506,-120.138463,11
Buttonwillow_CA,Buttonwillow,CA,93206,35.400073,-119.475477,1
California Hot Springs_CA,California Hot Springs,CA,93207,35.873833,-118.70194,1
Coalinga_CA,Coalinga,CA,93210,36.145888,-120.364389,20
Corcoran_CA,Corcoran,CA,93212,36.097407,-119.568105,20
Delano_CA,Delano,CA,93215,35.830591,-119.214646,41
Ducor_CA,Ducor,CA,93218,35.890985,-119.040926,1
Allensworth_CA,Allensworth,CA,93219,35.854606,-119.391134,1
Earlimart_CA,Earlimart,CA,93219,35.883757,-119.267431,4
Exeter_CA,Exeter,CA,93221,36.29374,-119.137844,8
Pine Mountain Club_CA,Pine Mountain Club,CA,93222,34.857331,-119.209552,1
Farmersville_CA,Farmersville,CA,93223,36.302865,-119.214868,6
Fellows_CA,Fellows,CA,93224,35.173715,-119.543206,1
Glennville_CA,Glennville,CA,93226,35.730039,-118.703661,1
Hanford_CA,Hanford,CA,93230,36.32804,-119.6622,46
Hanford_CA,Hanford,CA,93232,36.327976,-119.652034,3
Huron_CA,Huron,CA,93234,36.20849,-120.09898,14
Ivanhoe_CA,Ivanhoe,CA,93235,36.386383,-119.219034,1
Kernville_CA,Kernville,CA,93238,35.73819,-118.4145,2
Redwood City_CA,Redwood City,CA,93239,37.46008,-122.2386,1
Kettleman City_CA,Kettleman City,CA,93239,36.007977,-119.96168,2
Lake Isabella_CA,Lake Isabella,CA,93240,35.607778,-118.464967,5
Lamont_CA,Lamont,CA,93241,35.258553,-118.909159,13
Laton_CA,Laton,CA,93242,36.432114,-119.689042,4
Lebec_CA,Lebec,CA,93243,34.799506,-118.891645,3
Frazier Park_CA,Frazier Park,CA,93243,34.822837,-118.939747,1
Gorman_CA,Gorman,CA,93243,34.79252,-118.853824,1
Lemon Cove_CA,Lemon Cove,CA,93244,36.375876,-119.036039,1
Nas Lemoore_CA,Nas Lemoore,CA,93245,36.26376,-119.87505,2
Lemoore_CA,Lemoore,CA,93245,36.243463,-119.780237,11
Lindsay_CA,Lindsay,CA,93247,36.206722,-119.082187,11
Lost Hills_CA,Lost Hills,CA,93249,35.614177,-119.700048,2
McFarland_CA,McFarland,CA,93250,35.682543,-119.221902,6
Mc Farland_CA,Mc Farland,CA,93250,35.67777,-119.240017,2
McKittrick_CA,McKittrick,CA,93251,35.443606,-119.763211,2
Maricopa_CA,Maricopa,CA,93252,35.054081,-119.404595,4
New Cuyama_CA,New Cuyama,CA,93254,34.941433,-119.652174,3
Pixley_CA,Pixley,CA,93256,35.973331,-119.280733,2
Porterville_CA,Porterville,CA,93257,36.071894,-119.02297,47
Richgrove_CA,Richgrove,CA,93261,35.799938,-119.10506,1
Shafter_CA,Shafter,CA,93263,35.508236,-119.267861,9
Springville_CA,Springville,CA,93265,36.130525,-118.822513,1
Stratford_CA,Stratford,CA,93266,36.192183,-119.821209,1
Strathmore_CA,Strathmore,CA,93267,36.144605,-119.065591,5
Taft_CA,Taft,CA,93268,35.14445,-119.4641,10
Terra Bella_CA,Terra Bella,CA,93270,35.978332,-119.178447,3
Three Rivers_CA,Three Rivers,CA,93271,36.442711,-118.903478,1
Tipton_CA,Tipton,CA,93272,36.061699,-119.308673,1
Tulare_CA,Tulare,CA,93274,36.182449,-119.43903,33
Tupman_CA,Tupman,CA,93276,35.297389,-119.354526,1
Visalia_CA,Visalia,CA,93277,36.293894,-119.331511,22
Wasco_CA,Wasco,CA,93280,35.594823,-119.349605,23
Weldon_CA,Weldon,CA,93283,35.666707,-118.290829,2
Woodlake_CA,Woodlake,CA,93286,36.425478,-119.104927,6
Woody_CA,Woody,CA,93287,35.703273,-118.837114,1
Visalia_CA,Visalia,CA,93291,36.330153,-119.295101,27
Visalia_CA,Visalia,CA,93292,36.269297,-119.206989,16
Bakersfield_CA,Bakersfield,CA,93301,35.374387,-119.030543,19
Bakersfield_CA,Bakersfield,CA,93304,35.359531,-119.010789,22
Bakersfield_CA,Bakersfield,CA,93305,35.394904,-118.970846,24
Bakersfield_CA,Bakersfield,CA,93306,35.401616,-118.937561,22
Bakersfield_CA,Bakersfield,CA,93307,35.349341,-118.966827,31
Bakersfield_CA,Bakersfield,CA,93308,35.407697,-119.04044,20
Bakersfield_CA,Bakersfield,CA,93309,35.344037,-119.044935,32
Bakersfield_CA,Bakersfield,CA,93311,35.295202,-119.129521,11
Bakersfield_CA,Bakersfield,CA,93312,35.364671,-119.10518,16
Bakersfield_CA,Bakersfield,CA,93313,35.302314,-119.064817,16
Bakersfield_CA,Bakersfield,CA,93314,35.417791,-119.148188,5
Palmdale_CA,Palmdale,CA,93350,34.579911,-118.108671,1
San Luis Obispo_CA,San Luis Obispo,CA,93401,35.270699,-120.659974,16
Los Osos_CA,Los Osos,CA,93402,35.313477,-120.849548,3
San Luis Obispo_CA,San Luis Obispo,CA,93405,35.193111,-120.714522,17
Arroyo Grande_CA,Arroyo Grande,CA,93420,35.11613,-120.577112,12
Atascadero_CA,Atascadero,CA,93422,35.483126,-120.672586,9
Bradley_CA,Bradley,CA,93426,35.862783,-120.804957,1
Buellton_CA,Buellton,CA,93427,34.618697,-120.199043,2
Cambria_CA,Cambria,CA,93428,35.568526,-121.06686,5
Cayucos_CA,Cayucos,CA,93430,35.452502,-120.90513,1
Creston_CA,Creston,CA,93432,35.518705,-120.522842,1
Grover Beach_CA,Grover Beach,CA,93433,35.118278,-120.617994,3
Guadalupe_CA,Guadalupe,CA,93434,34.969889,-120.567203,2
Lompoc_CA,Lompoc,CA,93436,34.708964,-120.464676,16
Vandenberg Air Force Base_CA,Vandenberg Air Force Base,CA,93437,34.755945,-120.528448,2
Vandenberg Afb_CA,Vandenberg Afb,CA,93437,34.747068,-120.507089,1
Lompoc_CA,Lompoc,CA,93438,34.635387,-120.448518,1
Los Alamos_CA,Los Alamos,CA,93440,34.738877,-120.279887,1
Los Olivos_CA,Los Olivos,CA,93441,34.664309,-120.110563,2
Morro Bay_CA,Morro Bay,CA,93442,35.382614,-120.859166,5
Nipomo_CA,Nipomo,CA,93444,35.02851,-120.497908,5
Oceano_CA,Oceano,CA,93445,35.102647,-120.611601,1
Paso Robles_CA,Paso Robles,CA,93446,35.640676,-120.692618,17
Paso Robles_CA,Paso Robles,CA,93447,35.618482,-120.669875,6
Pismo Beach_CA,Pismo Beach,CA,93449,35.14456,-120.63796,2
San Ardo_CA,San Ardo,CA,93450,36.018712,-120.905678,1
San Miguel_CA,San Miguel,CA,93451,35.789336,-120.584653,4
Santa Margarita_CA,Santa Margarita,CA,93453,35.35327,-120.040627,2
Santa Maria_CA,Santa Maria,CA,93454,34.86554,-120.295,27
Santa Maria_CA,Santa Maria,CA,93455,34.865645,-120.433738,16
Orcutt_CA,Orcutt,CA,93455,34.861314,-120.442188,2
Santa Maria_CA,Santa Maria,CA,93458,34.957789,-120.509434,10
Santa Ynez_CA,Santa Ynez,CA,93460,34.61592,-120.0881,5
Shandon_CA,Shandon,CA,93461,35.652781,-120.377225,3
Solvang_CA,Solvang,CA,93463,34.639323,-120.11378,2
Templeton_CA,Templeton,CA,93465,35.544447,-120.711582,8
Mojave_CA,Mojave,CA,93501,35.05314,-118.172231,11
California City_CA,California City,CA,93505,35.109936,-117.954702,4
Acton_CA,Acton,CA,93510,34.49362,-118.21611,3
Benton_CA,Benton,CA,93512,37.816544,-118.477127,2
Big Pine_CA,Big Pine,CA,93513,37.15245,-118.32809,5
Bishop_CA,Bishop,CA,93514,37.360288,-118.433745,14
Boron_CA,Boron,CA,93516,35.005217,-117.653784,2
Bridgeport_CA,Bridgeport,CA,93517,38.257115,-119.228598,3
Caliente_CA,Caliente,CA,93518,35.293032,-118.621522,1
Calente_CA,Calente,CA,93518,35.347374,-118.379502,1
Edwards_CA,Edwards,CA,93523,34.924819,-117.943155,2
Independence_CA,Independence,CA,93526,36.79904,-118.19382,4
Inyokern_CA,Inyokern,CA,93527,35.645563,-117.815371,1
Johannesburg_CA,Johannesburg,CA,93528,35.36754,-117.635461,1
Lake Hughes_CA,Lake Hughes,CA,93532,34.671627,-118.424426,3
Lancaster_CA,Lancaster,CA,93534,34.709893,-118.159291,17
Lancaster_CA,Lancaster,CA,93535,34.69919,-118.1303,33
Quartz Hill_CA,Quartz Hill,CA,93536,34.658723,-118.238128,1
Lancaster_CA,Lancaster,CA,93536,34.694666,-118.18952,31
Quartz Hill_CA,Quartz Hill,CA,93536,34.65182,-118.23097,2
Lee Vining_CA,Lee Vining,CA,93541,37.955447,-119.120717,3
Littlerock_CA,Littlerock,CA,93543,34.573643,-117.93711,5
Lone Pine_CA,Lone Pine,CA,93545,36.608598,-118.063094,5
Mammoth Lakes_CA,Mammoth Lakes,CA,93546,37.640138,-118.96168,8
Palmdale_CA,Palmdale,CA,93550,34.557365,-118.106652,71
Palmdale_CA,Palmdale,CA,93551,34.591755,-118.175561,9
Leona Valley_CA,Leona Valley,CA,93551,34.614373,-118.289618,1
Palmdale_CA,Palmdale,CA,93552,34.564153,-118.008377,11
Pearblossom_CA,Pearblossom,CA,93553,34.49876,-117.900433,1
Ridgecrest_CA,Ridgecrest,CA,93555,35.617379,-117.689146,33
Rosamond_CA,Rosamond,CA,93560,34.864736,-118.166885,7
Tehachapi_CA,Tehachapi,CA,93561,35.126908,-118.435395,7
Trona_CA,Trona,CA,93562,35.770643,-117.370026,3
Palmdale_CA,Palmdale,CA,93591,34.586786,-117.838556,3
Ahwahnee_CA,Ahwahnee,CA,93601,37.375112,-119.729819,2
Oakland_CA,Oakland,CA,93601,37.77367,-122.2093,1
Auberry_CA,Auberry,CA,93602,37.061966,-119.370408,3
Badger_CA,Badger,CA,93603,36.648545,-118.994373,1
Big Creek_CA,Big Creek,CA,93605,37.20437,-119.2449,1
Cantua Creek_CA,Cantua Creek,CA,93608,36.502012,-120.320944,1
Caruthers_CA,Caruthers,CA,93609,36.537001,-119.832328,4
Chowchilla_CA,Chowchilla,CA,93610,37.048285,-120.47281,14
Clovis_CA,Clovis,CA,93611,36.856766,-119.714047,22
